seed,tree_type,workload,n,queries,paint_count,query_count,centroid_build_ms,centroid_run_ms,naive_bfs_run_ms,lca_build_ms,lca_run_ms,speedup_vs_naive,speedup_vs_lca,centroid_memory_bytes,naive_memory_bytes,lca_memory_bytes,checksum
42,random,read_heavy,300,50000,471,49529,0.246,0.511,5.828,0.008,10.737,11.408,21.016,18076,1500,13628,65533
42,random,read_heavy,400,50000,504,49496,0.313,0.437,5.874,0.012,12.849,13.432,29.382,102400,2000,18128,63798
42,random,read_heavy,500,50000,486,49514,0.367,0.469,6.264,0.01,14.281,13.365,30.47,16384,2500,22628,78411
42,random,read_heavy,600,50000,534,49466,0.453,0.497,9.632,0.034,18.48,19.369,37.16,45056,3000,20480,105480
42,random,read_heavy,700,50000,513,49487,0.595,0.483,8.676,0.024,22.13,17.978,45.857,86016,3500,12288,99299
42,random,read_heavy,800,50000,523,49477,0.624,0.524,11.235,0.024,24.768,21.457,47.304,77824,4000,12288,115264
42,random,read_heavy,900,50000,529,49471,0.905,0.61,7.974,0.023,28.477,13.068,46.668,65536,4500,16384,114504
42,random,read_heavy,1000,50000,514,49486,0.755,0.547,14.336,0.034,26.239,26.19,47.934,57344,5000,24576,157446
42,random,read_heavy,1100,50000,497,49503,1.379,0.639,10.575,0.038,34.465,16.55,53.936,131072,5500,28672,135672
42,random,read_heavy,1200,50000,495,49505,1.123,0.638,10.623,0.035,47.846,16.65,74.994,147456,6000,12288,142412
42,random,read_heavy,1300,50000,515,49485,1.09,0.583,18.069,0.072,45.554,30.993,78.137,151552,6500,77824,178060
42,random,read_heavy,1400,50000,529,49471,1.519,0.646,13.941,0.047,38.377,21.577,59.399,167936,7000,28672,157169
42,random,read_heavy,1500,50000,509,49491,1.392,0.551,20.891,0.075,45.248,37.907,82.104,307200,4096,53248,185998
42,random,read_heavy,1600,50000,512,49488,1.516,0.662,16.606,0.056,46.621,25.065,70.371,208896,8000,65536,173515
42,random,read_heavy,1700,50000,510,49490,1.253,0.528,15.869,0.055,48.283,30.044,91.411,241664,8500,53248,186005
42,random,read_heavy,1800,50000,512,49488,1.52,0.625,17.346,0.06,48.511,27.745,77.592,245760,4096,81920,195980
42,random,read_heavy,1900,50000,498,49502,1.435,0.674,20.379,0.06,46.495,30.231,68.974,307200,9500,94208,203891
42,random,read_heavy,2000,50000,488,49512,1.518,0.548,25.509,0.066,50.614,46.55,92.362,303104,10000,86016,219988
42,random,read_heavy,2100,50000,531,49469,1.618,0.565,19.892,0.077,53.871,35.189,95.297,290816,10500,98304,209611
42,random,read_heavy,2200,50000,501,49499,2.058,0.64,21.02,0.081,59.895,32.838,93.572,315392,11000,126976,215355
42,random,read_heavy,2300,50000,513,49487,1.772,0.517,27.58,0.085,59.587,53.325,115.211,606208,11500,118784,260043
42,random,read_heavy,2400,50000,514,49486,2.9,0.896,18.843,0.097,57.687,21.034,64.397,348160,12288,147456,204644
42,random,read_heavy,2500,50000,481,49519,2.138,0.528,28.326,0.106,61.916,53.596,117.154,397312,4096,118784,259264
42,random,read_heavy,2600,50000,521,49479,2.033,0.538,26.84,0.093,66.229,49.925,123.194,335872,13000,172032,260168
42,random,read_heavy,2700,50000,474,49526,2.266,0.561,25.86,0.817,70.919,46.096,126.416,446464,13500,122880,260192
42,random,read_heavy,2800,50000,478,49522,2.36,0.566,31.422,0.102,65.503,55.516,115.729,450560,14000,135168,285573
42,random,read_heavy,2900,50000,508,49492,2.509,0.618,27.966,0.113,68.237,45.223,110.345,454656,14500,204800,260948
42,random,read_heavy,3000,50000,499,49501,2.267,0.612,30.641,0.088,67.618,50.092,110.54,458752,15000,102400,260984
42,random,read_heavy,3100,50000,525,49475,2.577,0.559,28.837,0.204,74.168,51.578,132.657,454656,15500,147456,266717
42,random,read_heavy,3200,50000,515,49485,2.559,0.571,35.387,0.095,80.022,61.963,140.119,524288,16000,126976,280111
42,random,read_heavy,3300,50000,507,49493,2.746,0.609,26.915,0.107,75.068,44.232,123.366,573440,16500,155648,261477
42,random,read_heavy,3400,50000,515,49485,4.55,0.684,34.52,0.123,78.352,50.482,114.582,557056,17000,192512,296746
42,random,read_heavy,3500,50000,474,49526,3.217,0.689,38.1,0.146,78.242,55.273,113.509,507904,17500,196608,323903
42,random,read_heavy,3600,50000,507,49493,3.013,0.569,36.312,0.133,91.198,63.807,160.249,573440,18000,212992,297219
42,random,read_heavy,3700,50000,503,49497,3.143,0.639,40.746,0.162,78.735,63.725,123.14,589824,18500,188416,310101
42,random,read_heavy,3800,50000,496,49504,3.662,0.683,37.151,0.136,89.053,54.41,130.424,364544,19000,155648,307298
42,random,read_heavy,3900,50000,483,49517,3.738,0.693,45.83,0.144,85.042,66.114,122.68,323584,12288,167936,348194
42,random,read_heavy,4000,50000,495,49505,3.704,0.662,32.322,0.125,83.556,48.826,126.217,401408,20000,184320,305461
42,random,read_heavy,4100,50000,476,49524,3.401,0.585,56.485,0.143,97.38,96.539,166.433,659456,20500,249856,367289
42,random,read_heavy,4200,50000,515,49485,3.281,0.585,33.985,0.138,97.586,58.123,166.899,577536,21000,327680,305785
42,random,read_heavy,4300,50000,496,49504,3.512,0.593,35.61,0.158,94.402,60.101,159.328,335872,21500,282624,329087
42,random,read_heavy,4400,50000,509,49491,4.018,1.756,43.789,0.196,91.201,24.938,51.94,765952,12288,262144,336400
42,random,read_heavy,4500,50000,495,49505,3.955,0.589,74.072,0.243,102.875,125.759,174.661,749568,22500,290816,413784
42,random,read_heavy,4600,50000,493,49507,3.684,0.622,65.034,0.147,97.654,104.641,157.126,749568,23000,278528,392371
42,random,read_heavy,4700,50000,510,49490,4.459,0.631,41.128,0.172,99.766,65.199,158.158,811008,12288,339968,327359
42,random,read_heavy,4800,50000,485,49515,4.045,0.587,44.731,0.159,103.891,76.151,176.866,598016,24000,364544,365664
42,random,read_heavy,4900,50000,485,49515,5.531,0.971,49.432,0.338,100.338,50.929,103.378,536576,24500,319488,377128
42,random,read_heavy,5000,50000,521,49479,4.21,0.619,44.979,0.186,108.36,72.628,174.971,749568,25000,303104,345162
42,random,read_heavy,5100,50000,494,49506,5.788,0.735,55.481,0.171,113.41,75.444,154.216,720896,25500,303104,393914
42,random,read_heavy,5200,50000,523,49477,4.508,0.617,49.577,0.222,107.94,80.338,174.915,954368,26000,331776,372469
42,random,read_heavy,5300,50000,475,49525,4.248,0.638,46.852,0.186,117.036,73.401,183.356,831488,26500,352256,371513
42,random,read_heavy,5400,50000,508,49492,5.98,0.793,52.107,0.18,103.354,65.741,130.399,757760,27000,405504,378069
42,random,read_heavy,5500,50000,523,49477,4.699,0.626,64.907,0.187,107.476,103.686,171.687,700416,27500,385024,434888
42,random,read_heavy,5600,50000,486,49514,4.583,0.611,55.652,0.315,108.651,91.039,177.738,659456,28000,380928,402737
42,random,read_heavy,5700,50000,523,49477,6.221,1.049,53.023,0.274,120.476,50.551,114.859,581632,20480,303104,378350
42,random,read_heavy,5800,50000,506,49494,7.276,0.719,65.667,0.242,127.913,91.306,177.855,860160,29000,307200,375974
42,random,read_heavy,5900,50000,500,49500,5.131,0.697,55.761,0.185,120.362,79.955,172.586,962560,29500,368640,389644
42,random,read_heavy,6000,50000,510,49490,4.51,0.602,61.912,0.188,115.059,102.878,191.192,663552,30000,425984,384695
42,random,read_heavy,6100,50000,493,49507,4.747,0.618,63.64,0.203,117.214,103.011,189.728,1032192,20480,425984,428042
42,random,read_heavy,6200,50000,511,49489,7.034,1.294,72.758,0.201,117.417,56.214,90.719,888832,31000,397312,425616
42,random,read_heavy,6300,50000,491,49509,7.176,0.694,57.472,0.195,127.314,82.765,183.343,929792,31500,397312,406755
42,random,read_heavy,6400,50000,508,49492,5.478,0.691,65.913,0.201,128.026,95.374,185.25,786432,32000,352256,406605
42,random,read_heavy,6500,50000,519,49481,6.475,1.45,128.78,0.24,130.51,88.801,89.994,815104,32500,393216,420329
42,random,read_heavy,6600,50000,550,49450,7.582,0.679,70.783,0.229,116.582,104.23,171.671,872448,33000,262144,435048
42,random,read_heavy,6700,50000,473,49527,7.872,0.76,83.709,0.286,139.402,110.143,183.424,1048576,33500,335872,489403
42,random,read_heavy,6800,50000,482,49518,7.768,0.695,71.232,0.234,137.515,102.434,197.75,876544,34000,372736,438053
42,random,read_heavy,6900,50000,507,49493,6.255,0.695,74.933,0.366,149.484,107.817,215.084,655360,34500,380928,453999
42,random,read_heavy,7000,50000,506,49494,6.324,0.911,76.888,0.217,139.124,84.354,152.632,622592,35000,446464,416099
42,random,read_heavy,7100,50000,512,49488,8.78,0.732,75.053,0.397,138.35,102.476,188.9,942080,35500,425984,468163
42,random,read_heavy,7200,50000,527,49473,6.924,0.64,171.184,0.288,230.505,267.559,360.276,1028096,36000,454656,502972
42,random,read_heavy,7300,50000,514,49486,8.208,0.945,144.364,0.406,245.261,152.782,259.562,786432,36500,471040,439935
42,random,read_heavy,7400,50000,467,49533,14.666,1.999,151.446,0.243,268.317,75.749,134.206,978944,37000,434176,422347
42,random,read_heavy,7500,50000,486,49514,13.794,1.726,162.372,0.907,244.299,94.091,141.565,872448,37500,442368,437498
42,random,read_heavy,7600,50000,483,49517,12.114,1.406,143.417,0.361,231.821,101.974,164.833,1118208,38000,331776,464013
42,random,read_heavy,7700,50000,499,49501,9.474,1.294,141.322,0.333,251.024,109.213,193.99,1040384,38500,364544,468505
42,random,read_heavy,7800,50000,472,49528,17.798,1.316,167.835,0.696,304.044,127.563,231.089,909312,39000,499712,495613
42,random,read_heavy,7900,50000,506,49494,8.017,0.93,161.016,0.722,300.844,173.21,323.627,823296,39500,561152,468845
42,random,read_heavy,8000,50000,484,49516,10.466,0.806,200.387,0.475,251.976,248.65,312.664,897024,40000,454656,497959
42,random,read_heavy,8100,50000,477,49523,16.369,1.993,155.615,0.309,280.676,78.073,140.817,1138688,40500,520192,510929
42,random,read_heavy,8200,50000,502,49498,16.694,2.117,111.992,0.476,273.597,52.894,129.22,937984,41000,577536,486328
42,random,read_heavy,8300,50000,479,49521,15.006,1.928,185.95,0.356,290.829,96.442,150.837,1097728,41500,552960,517035
42,random,read_heavy,8400,50000,524,49476,12.183,0.952,113.84,0.289,258.196,119.58,271.214,1196032,42000,581632,461836
42,random,read_heavy,8500,50000,524,49476,11.484,1.487,159.475,0.503,276.776,107.275,186.18,1028096,42500,540672,458792
42,random,read_heavy,8600,50000,507,49493,10.565,0.928,180.33,0.697,275.76,194.342,297.188,1257472,43000,552960,508325
42,random,read_heavy,8700,50000,499,49501,20.513,1.098,204.102,0.532,279.859,185.919,254.927,1269760,43500,524288,474575
42,random,read_heavy,8800,50000,480,49520,15.106,1.743,189.767,0.821,309.57,108.874,177.608,1470464,44000,348160,474284
42,random,read_heavy,8900,50000,532,49468,14.741,2.036,168.899,0.915,274.203,82.94,134.651,1372160,36864,507904,482020
42,random,read_heavy,9000,50000,484,49516,9.139,1.058,197.693,0.425,354.923,186.838,335.434,1220608,45000,479232,504414
42,random,read_heavy,9100,50000,485,49515,21.983,2.274,160.106,0.845,308.913,70.407,135.846,1224704,45500,577536,539701
42,random,read_heavy,9200,50000,494,49506,16.628,1.276,185.033,0.407,308.201,145.067,241.631,1224704,46000,532480,549622
42,random,read_heavy,9300,50000,487,49513,16.936,1.827,198.798,0.351,282.592,108.805,154.667,1601536,46500,606208,572638
42,random,read_heavy,9400,50000,502,49498,10.054,1.132,191.848,0.553,343.711,169.537,303.739,1327104,47000,610304,487080
42,random,read_heavy,9500,50000,474,49526,21.78,1.417,163.2,0.96,303.45,115.148,214.104,1519616,47500,602112,531953
42,random,read_heavy,9600,50000,495,49505,20.92,1.126,188.476,0.521,284.067,167.326,252.19,1269760,48000,585728,522025
42,random,read_heavy,9700,50000,502,49498,10.438,0.868,138.83,0.45,313.572,159.998,361.383,1425408,48500,630784,554302
42,random,read_heavy,9800,50000,464,49536,20.843,1.519,180.212,0.716,335.085,118.638,220.596,1351680,49000,647168,584355
42,random,read_heavy,9900,50000,496,49504,21.416,1.48,188.196,0.386,375.749,127.116,253.799,1429504,49500,569344,564363
42,random,read_heavy,10000,50000,487,49513,23.678,1.982,150.544,0.324,283.606,75.956,143.091,1331200,32768,692224,536674
42,random,read_heavy,10100,50000,509,49491,10.951,1.071,201.874,0.91,373.11,188.456,348.311,1564672,50500,634880,549984
42,random,read_heavy,10200,50000,494,49506,24.255,2.067,253.657,0.478,337.431,122.688,163.207,1179648,51000,630784,619927
42,random,read_heavy,10300,50000,447,49553,26.014,1.674,258.302,0.727,276.718,154.265,165.264,1499136,51500,684032,597863
42,random,read_heavy,10400,50000,475,49525,11.178,1.039,140.046,1.491,262.653,134.763,252.745,1552384,52000,667648,528943
42,random,read_heavy,10500,50000,513,49487,21.925,1.764,151.631,0.955,283.171,85.944,160.5,1269760,52500,610304,505392
42,random,read_heavy,10600,50000,483,49517,11.901,0.86,139.849,0.47,317.223,162.596,368.821,1536000,53000,618496,550934
42,random,read_heavy,10700,50000,500,49500,16.841,0.993,170.831,0.418,302.613,172.087,304.839,1757184,53500,675840,542972
42,random,read_heavy,10800,50000,499,49501,17.701,1.521,224.173,0.536,397.441,147.385,261.302,1257472,54000,704512,570537
42,random,read_heavy,10900,50000,521,49479,27.027,1.83,166.534,0.993,314.505,90.982,171.823,1556480,54500,708608,574525
42,random,read_heavy,11000,50000,462,49538,25.602,1.812,181.903,1.066,298.704,100.405,164.875,1257472,55000,638976,575873
42,random,read_heavy,11100,50000,515,49485,18.055,1.274,201.873,0.575,339.338,158.518,266.461,1474560,55500,655360,588191
42,random,read_heavy,11200,50000,490,49510,19.88,1.114,277.549,1.065,295.497,249.057,265.163,1368064,56000,839680,602419
42,random,read_heavy,11300,50000,479,49521,19.868,1.195,182.987,1.226,293.173,153.179,245.415,1564672,56500,712704,567920
42,random,read_heavy,11400,50000,491,49509,15.457,2.259,218.895,1.058,344.424,96.912,152.488,1474560,57000,659456,603800
42,random,read_heavy,11500,50000,494,49506,17.447,1.496,252.11,0.476,388.378,168.512,259.594,1523712,45056,720896,612208
42,random,read_heavy,11600,50000,512,49488,28.961,1.554,218.702,1.054,372.451,140.708,239.626,1392640,58000,729088,572768
42,random,read_heavy,11700,50000,509,49491,24.924,2.571,305.777,1.053,422.087,118.91,164.14,1634304,58500,696320,602053
42,random,read_heavy,11800,50000,515,49485,28.821,2.293,318.889,1.205,448.324,139.064,195.51,1388544,59000,729088,594423
42,random,read_heavy,11900,50000,461,49539,29.336,2.281,355.569,1.46,415.611,155.903,182.23,1314816,59500,745472,674146
42,random,read_heavy,12000,50000,496,49504,26.062,2.385,356.572,1.101,351.084,149.493,147.193,1777664,60000,618496,632276
42,random,read_heavy,12100,50000,483,49517,33.737,3.302,334.078,0.782,446.291,101.184,135.17,1138688,40960,806912,612360
42,random,read_heavy,12200,50000,495,49505,29.62,2.326,260.004,0.564,319.113,111.791,137.206,1593344,61000,749568,558083
42,random,read_heavy,12300,50000,495,49505,13.061,1.164,291.697,0.598,409.248,250.642,351.648,1077248,61500,512000,596088
42,random,read_heavy,12400,50000,526,49474,21.76,1.151,180.699,0.658,331.4,157.007,287.949,2101248,62000,790528,557288
