tree_type,workload,n,queries,paint_count,query_count,centroid_build_ms,centroid_run_ms,naive_bfs_run_ms,lca_build_ms,lca_run_ms,speedup_vs_naive,speedup_vs_lca,centroid_memory_bytes,naive_memory_bytes,lca_memory_bytes,speedup_vs_naive_mean,centroid_run_ms_mean,naive_bfs_run_ms_mean,speedup_vs_naive_std,centroid_run_ms_std,naive_bfs_run_ms_std
path,balanced,10600,50000,7562.0,42438.0,23.657,3.493,55.576,0.428,411.596,16.025,117.834,1194048.0,53000.0,689512.0,16.142,3.5696666666666665,57.589,0.4237912221837534,0.27125142088721543,3.8614242191191543
path,balanced,10700,50000,7587.0,42413.0,25.522,3.447,64.583,0.448,409.271,17.388,113.623,1206548.0,53500.0,696012.0,17.626666666666665,3.641,64.18666666666667,1.012325211250481,0.5980827701915513,10.985863203833063
path,balanced,10800,50000,7543.0,42457.0,22.889,3.696,56.066,0.49,405.917,15.17,109.832,1219048.0,54000.0,702512.0,16.689,3.763,61.232,5.384661827821689,0.4681100298006871,12.545816354466538
path,balanced,10900,50000,7482.0,42518.0,23.376,3.576,57.41,0.462,418.534,16.052,115.531,1231548.0,54500.0,709012.0,15.936666666666667,3.642666666666667,57.955666666666666,0.9542417583261241,0.16540354691884146,1.1291431854877099
path,balanced,11000,50000,7501.0,42499.0,23.701,3.438,59.989,0.705,411.001,16.84,117.933,1244048.0,55000.0,715512.0,17.358333333333334,3.686,63.75733333333333,0.9047167144102797,0.5904472880791308,8.409548283548489
path,balanced,11100,50000,7553.0,42447.0,24.633,3.58,62.573,0.501,417.662,17.807,116.662,1256548.0,55500.0,722012.0,17.95266666666667,3.4343333333333335,61.566,0.561845471044604,0.26364053810697125,3.0517596563294442
path,balanced,11200,50000,7511.0,42489.0,24.647,3.532,60.169,0.461,413.542,17.034,116.002,1269048.0,56000.0,728512.0,17.726666666666667,3.4663333333333335,61.07866666666666,1.438994208929742,0.39956768304422885,2.7746856278384637
path,balanced,11300,50000,7508.0,42492.0,24.617,3.576,62.341,0.461,422.959,18.091,118.287,1281548.0,56500.0,735012.0,18.46766666666667,3.5753333333333335,66.155,2.5449920104655215,0.12900129198319424,10.891904700280849
path,balanced,11400,50000,7502.0,42498.0,25.947,5.682,65.243,0.46,430.37,15.349,75.74,274432.0,57000.0,741512.0,13.996333333333334,5.2123333333333335,72.199,2.4317568409142667,0.8571524562954562,13.018607183566145
path,balanced,11500,50000,7490.0,42510.0,24.803,3.647,68.682,0.477,436.594,18.951,113.953,278528.0,57500.0,748012.0,21.578666666666663,4.010666666666666,88.74933333333333,4.656434293891982,0.7110529750541331,35.896360279746105
path,balanced,11600,50000,7575.0,42425.0,27.811,3.902,85.57,0.514,444.093,17.005,102.548,1319048.0,58000.0,754512.0,18.191666666666666,4.758333333333334,84.32966666666665,3.309599572959445,1.5653249928795407,18.984912176076378
path,balanced,11700,50000,7524.0,42476.0,31.239,4.392,86.931,0.561,423.334,22.538,105.27,1331548.0,58500.0,761012.0,21.905333333333335,4.264333333333334,93.54966666666667,1.8767592635533537,0.9737968645119645,24.658453932339988
path,balanced,11800,50000,7421.0,42579.0,28.32,4.8,96.094,0.48,446.845,20.457,89.615,1344048.0,59000.0,767512.0,20.850333333333335,4.518666666666666,93.69766666666665,1.0810686071352418,0.7876308356922886,12.562106524517827
path,balanced,11900,50000,7519.0,42481.0,27.538,3.705,97.02,0.467,427.247,26.486,115.301,286720.0,59500.0,774012.0,25.25933333333333,3.8363333333333336,97.16333333333334,2.6905979508899756,0.2646834587452215,15.07151118280225
path,balanced,12000,50000,7454.0,42546.0,25.831,5.63,88.161,0.527,437.92,16.888,92.672,1369048.0,60000.0,780512.0,19.808666666666667,4.757333333333333,87.69866666666667,6.3000492326118644,1.5620017072120416,7.617030676932668
path,balanced,12100,50000,7515.0,42485.0,25.383,3.645,97.119,0.519,441.039,25.861,119.392,1381548.0,60500.0,787012.0,25.269333333333332,3.739333333333333,94.58333333333333,1.749230783325442,0.20452465214084442,9.708120123552932
path,balanced,12200,50000,7426.0,42574.0,25.537,4.045,91.965,0.574,467.307,24.351,118.166,1394048.0,61000.0,793512.0,26.069,3.7223333333333333,92.21600000000001,7.737395685888114,0.9395181389059677,6.153340637409904
path,balanced,12300,50000,7529.0,42471.0,26.714,3.647,90.768,0.532,444.604,24.89,121.916,1406548.0,61500.0,800012.0,24.151666666666667,4.081,95.52166666666666,6.269193276118813,0.7874839680907796,11.137300495781428
path,balanced,12400,50000,7538.0,42462.0,27.156,3.818,108.192,0.675,452.573,28.442,118.531,1419048.0,62000.0,806512.0,27.355666666666668,3.856333333333333,105.52833333333332,2.1844684326703674,0.12113766273679445,9.62696225885058
path,balanced,12500,50000,7482.0,42518.0,35.136,4.436,106.723,0.57,453.212,25.626,104.309,1431548.0,62500.0,813012.0,25.185000000000002,4.4303333333333335,107.99966666666667,5.690331009704092,0.9445127491639979,5.153008571051804
path,balanced,12600,50000,7547.0,42453.0,30.392,4.157,115.585,0.552,473.314,26.01,119.016,1444048.0,63000.0,819512.0,24.33066666666667,4.881,114.61166666666666,4.55539343342958,1.4127590028026722,10.71919443490664
path,balanced,12700,50000,7523.0,42477.0,27.436,3.845,107.96,0.532,455.036,27.975,118.348,1456548.0,63500.0,826012.0,28.195333333333334,3.7953333333333332,106.86133333333333,2.685288128550332,0.09839884823174179,7.834987577101405
path,balanced,12800,50000,7457.0,42543.0,36.838,4.916,112.651,0.549,469.369,24.185,99.339,1469048.0,64000.0,832512.0,23.839,4.8790000000000004,111.092,5.650950008626868,1.389869418326772,8.68607166675477
path,balanced,12900,50000,7505.0,42495.0,27.893,4.038,124.04,0.612,462.728,28.399,112.658,1481548.0,64500.0,839012.0,26.627666666666666,4.879333333333334,120.997,7.861126912430135,1.7508127636424553,5.471901589027345
path,balanced,13000,50000,7502.0,42498.0,33.204,3.857,124.672,0.535,472.906,29.525,114.553,1494048.0,65000.0,845512.0,30.319,4.021333333333334,121.68166666666667,1.7525327386385703,0.4992157182354471,13.412879270810334
path,balanced,13100,50000,7512.0,42488.0,28.478,3.797,121.3,0.53,471.377,31.356,123.832,1506548.0,65500.0,852012.0,30.293666666666667,4.024,121.11866666666667,2.3657206794829646,0.5163845466316747,6.2649685021820645
path,balanced,13200,50000,7558.0,42442.0,28.489,4.097,124.077,0.535,477.89,31.201,118.055,319488.0,66000.0,858512.0,30.76533333333333,4.074666666666666,125.13833333333332,1.6696874957108998,0.2083994561733149,2.3363915197015546
path,balanced,13300,50000,7410.0,42590.0,28.588,3.678,125.501,0.614,495.108,34.123,134.617,1531548.0,66500.0,865012.0,31.726666666666663,4.13,127.712,5.144644432157901,0.968619636389847,6.805425850011147
path,balanced,13400,50000,7436.0,42564.0,30.816,4.587,127.091,0.609,480.057,29.141,109.149,1544048.0,67000.0,871512.0,27.438,4.934,128.84966666666665,7.19037989260651,1.3610889023131445,4.224130837620135
path,balanced,13500,50000,7527.0,42473.0,29.639,3.856,122.45,0.758,484.171,31.758,126.513,1556548.0,67500.0,878012.0,32.486,3.9736666666666665,129.405,1.4466139775351299,0.3353570236827218,16.846084856725607
path,balanced,13600,50000,7491.0,42509.0,29.766,3.752,120.779,0.563,471.641,32.325,125.52,1569048.0,68000.0,884512.0,33.50966666666667,3.737,125.24366666666667,2.211392623062065,0.03041381265149107,8.726354641735192
path,balanced,13700,50000,7563.0,42437.0,30.003,4.035,139.521,0.655,491.985,35.553,123.849,1581548.0,68500.0,891012.0,34.379666666666665,4.065333333333334,139.24966666666668,2.578649517350763,0.36045850431545345,6.821048697475586
path,balanced,13800,50000,7472.0,42528.0,30.663,3.706,130.514,0.654,485.225,34.712,126.132,1594048.0,69000.0,897512.0,30.896,4.6113333333333335,134.67466666666667,7.327550204536302,1.5958763527708948,8.883566869975896
path,balanced,13900,50000,7441.0,42559.0,30.418,3.7,135.089,0.544,477.441,35.483,129.052,1606548.0,69500.0,904012.0,35.550000000000004,3.6803333333333335,130.763,0.9323073527544475,0.2730317441861538,8.856428851405058
path,balanced,14000,50000,7538.0,42462.0,31.745,4.056,128.223,0.812,501.588,32.154,120.701,1619048.0,70000.0,910512.0,32.025333333333336,4.101,131.16066666666669,2.144896345591866,0.18075121023107965,6.251577747523693
path,balanced,14100,50000,7420.0,42580.0,32.563,3.856,130.718,0.657,477.277,31.683,121.529,1631548.0,70500.0,917012.0,32.235,4.113333333333333,132.41366666666667,1.6919388286814632,0.46841150000115633,14.249370734644168
path,balanced,14200,50000,7497.0,42503.0,33.245,4.042,142.238,0.913,511.501,35.187,128.622,1644048.0,71000.0,923512.0,35.300000000000004,3.923666666666667,137.931,3.970706108490026,0.23952939972649173,8.539211263342764
path,balanced,14300,50000,7497.0,42503.0,31.28,3.863,133.942,0.588,491.354,34.656,122.49,1656548.0,71500.0,930012.0,31.68466666666667,4.473333333333334,137.893,5.162963522370977,1.1165358629857498,9.015084081693308
path,balanced,14400,50000,7517.0,42483.0,35.112,3.879,139.684,0.629,482.41,36.676,126.663,1669048.0,72000.0,936512.0,36.26833333333334,3.890333333333333,141.10366666666667,0.8886418476154118,0.08755188937614841,5.230063320203039
path,balanced,14500,50000,7487.0,42513.0,30.447,3.994,137.232,0.547,517.714,32.654,122.331,1681548.0,72500.0,943012.0,33.06166666666667,4.108333333333333,135.26166666666666,2.7234801877989363,0.33927029538899117,4.231774608049602
path,balanced,14600,50000,7428.0,42572.0,32.621,4.301,132.202,0.618,498.621,35.492,122.208,1694048.0,73000.0,949512.0,33.46333333333333,4.1193333333333335,137.03333333333333,4.255583665413401,0.4200741997949094,13.864409844394158
path,balanced,14700,50000,7512.0,42488.0,33.079,3.968,142.42,0.644,524.685,35.896,132.242,1706548.0,73500.0,956012.0,34.641333333333336,4.058,139.82533333333333,3.9696051860774952,0.28294699150194214,6.793389605589642
path,balanced,14800,50000,7378.0,42622.0,32.25,4.196,141.999,0.656,503.588,33.838,116.487,1719048.0,74000.0,962512.0,33.705000000000005,4.260666666666666,142.41733333333332,3.040682324742261,0.5896654418679578,6.704295811890564
path,balanced,14900,50000,7541.0,42459.0,45.194,5.069,155.955,0.6,506.499,30.768,99.925,1731548.0,74500.0,969012.0,33.434,4.728666666666666,154.678,5.68038440600634,0.9067393965927221,6.259962380078654
path,balanced,15000,50000,7432.0,42568.0,31.612,4.006,147.049,0.645,507.324,36.711,135.463,1744048.0,75000.0,975512.0,36.38833333333333,3.9506666666666668,143.35533333333333,3.458308015971585,0.18433755269432547,7.763168317982894
path,balanced,15100,50000,7484.0,42516.0,32.448,3.985,139.864,0.616,514.889,35.097,130.112,1756548.0,75500.0,982012.0,32.83233333333333,4.413333333333333,140.86433333333332,7.194485411294775,0.8542437201017832,7.67653934617242
path,balanced,15200,50000,7444.0,42556.0,36.444,4.164,142.034,0.736,526.085,34.107,121.026,1769048.0,76000.0,988512.0,34.538666666666664,4.267666666666666,147.569,1.0802473482186077,0.23437647777311885,12.826834176834133
path,balanced,15300,50000,7551.0,42449.0,35.174,4.415,137.199,0.661,518.959,31.072,117.531,274432.0,76500.0,995012.0,32.14966666666667,4.389333333333333,141.03266666666667,2.0653886639887715,0.06445411804790571,6.934881565919739
path,balanced,15400,50000,7446.0,42554.0,36.815,4.934,147.792,0.675,509.738,29.951,103.034,1794048.0,77000.0,1001512.0,30.462999999999997,4.9910000000000005,148.43866666666668,6.084178827089158,0.8978580065912427,2.9830409540154554
path,balanced,15500,50000,7481.0,42519.0,41.593,6.292,153.292,0.684,514.575,29.567,83.985,1806548.0,77500.0,1008012.0,29.064333333333334,5.758333333333333,160.25666666666666,7.041469259560347,1.6131244010718246,23.096470754929918
path,balanced,15600,50000,7470.0,42530.0,34.107,3.927,141.965,0.666,516.919,36.155,131.645,1819048.0,78000.0,1014512.0,35.90966666666667,3.998333333333333,143.255,3.623234788601665,0.14302913456122635,10.028421161877883
path,balanced,15700,50000,7507.0,42493.0,34.609,4.407,149.932,0.711,507.693,33.966,115.014,1831548.0,78500.0,1021012.0,35.504,4.275666666666667,151.1723333333333,4.20454837051496,0.2335644093892158,9.558050341640463
path,balanced,15800,50000,7419.0,42581.0,33.627,4.37,151.614,0.651,535.167,35.958,122.453,1844048.0,79000.0,1027512.0,35.821666666666665,4.357333333333333,155.96866666666668,1.0690399119459155,0.4071478028103963,13.46875054833719
path,balanced,15900,50000,7431.0,42569.0,37.745,4.644,154.503,0.681,530.472,34.545,122.917,1856548.0,79500.0,1034012.0,30.581333333333333,5.361,153.21666666666667,8.650695367040349,1.8658528880916632,7.94399649630672
path,balanced,16000,50000,7503.0,42497.0,37.695,3.995,148.287,0.674,533.834,37.609,135.391,1869048.0,80000.0,1040512.0,36.97,4.099333333333333,151.17933333333335,2.761516069118555,0.2272362940494614,5.249626304160455
path,balanced,16100,50000,7525.0,42475.0,36.569,4.059,149.279,0.689,538.077,36.778,134.276,1881548.0,80500.0,1047012.0,37.762,4.063666666666667,153.26633333333334,2.6744003066108135,0.11207289294621303,6.938331523740657
path,balanced,16200,50000,7496.0,42504.0,36.611,4.832,158.588,0.883,537.179,32.819,115.678,1894048.0,81000.0,1053512.0,31.621,5.041666666666667,154.2206666666667,6.1974593988181965,1.2606452051760373,8.17194813574667
path,balanced,16300,50000,7510.0,42490.0,35.734,4.072,146.83,0.672,555.026,36.574,136.306,393216.0,81500.0,1060012.0,39.790333333333336,4.287,168.21466666666666,12.256213131850037,0.42271621686422217,42.51013611285351
path,balanced,16400,50000,7516.0,42484.0,34.54,4.247,151.345,0.704,567.1,35.5,133.523,1919184.0,82000.0,1132112.0,36.13966666666667,4.199666666666666,151.85666666666665,1.901962232362501,0.0961734544109407,10.473877616877786
path,balanced,16500,50000,7470.0,42530.0,36.866,4.052,159.507,0.943,547.901,37.673,127.565,397312.0,82500.0,1139012.0,36.54666666666667,4.373,158.47166666666666,3.5155335773298084,0.5998108035039056,7.248667831631776
path,balanced,16600,50000,7431.0,42569.0,39.018,4.092,150.385,0.742,565.212,36.747,136.573,1945784.0,83000.0,1145912.0,36.791333333333334,4.19,153.64166666666665,1.9588762935247688,0.4059704422738187,6.913447210569643
path,balanced,16700,50000,7489.0,42511.0,37.252,4.032,162.526,0.758,590.876,39.23,146.558,1959084.0,83500.0,1153324.0,39.577,4.0953333333333335,162.04966666666667,0.636858697043543,0.22188585654190143,8.528482416780461
path,balanced,16800,50000,7451.0,42549.0,38.164,3.988,153.655,0.754,545.649,37.66,136.823,405504.0,84000.0,1160224.0,37.717999999999996,4.233,159.29566666666668,1.3099633582661743,0.4718908772163328,12.89045698698588
path,balanced,16900,50000,7452.0,42548.0,37.13,4.495,156.822,0.973,569.225,34.888,125.063,1985684.0,84500.0,1167124.0,32.18966666666666,5.325666666666667,162.06033333333335,7.591130240835904,1.858844085267329,12.264368403359944
path,balanced,17000,50000,7535.0,42465.0,49.49,7.053,166.214,1.074,576.39,24.272,87.589,1998984.0,85000.0,1174024.0,27.180999999999997,6.234666666666667,163.36833333333334,5.660966436925765,1.6287646648099083,15.24501047337565
path,balanced,17100,50000,7484.0,42516.0,38.866,4.948,158.355,0.729,561.676,33.381,128.349,2012284.0,85500.0,1180924.0,30.752333333333336,5.320666666666667,158.13733333333332,6.69492586466298,1.3744294573870763,18.785445811407662
path,balanced,17200,50000,7402.0,42598.0,39.653,4.287,173.115,0.759,585.512,36.921,130.441,2025584.0,86000.0,1187824.0,34.18533333333333,5.3406666666666665,170.852,9.93219886698476,1.8449586264557079,12.457623489253473
path,balanced,17300,50000,7483.0,42517.0,39.042,4.301,161.333,1.06,564.53,37.333,129.284,2038884.0,86500.0,1194724.0,33.23133333333333,5.328666666666667,167.67600000000002,7.258993203835731,1.9468349527716349,18.22315112706912
path,balanced,17400,50000,7553.0,42447.0,37.383,3.951,164.685,0.928,576.715,44.988,155.473,2052184.0,87000.0,1201624.0,43.65833333333333,3.8729999999999998,169.00066666666666,2.906355507045437,0.18572021968541802,12.398249728624322
path,balanced,17500,50000,7539.0,42461.0,48.25,4.186,160.777,0.766,572.41,37.303,136.744,2065484.0,87500.0,1208524.0,35.333666666666666,4.741,164.537,4.4027475891008505,1.0295770976473786,13.574346540441644
path,balanced,17600,50000,7422.0,42578.0,47.504,4.594,160.096,0.825,572.418,34.847,113.959,2078784.0,88000.0,1215424.0,36.70333333333333,4.5906666666666665,166.64533333333335,6.608038312035829,0.4340096005082528,14.265988410668676
path,balanced,17700,50000,7549.0,42451.0,45.062,4.8,165.74,0.872,603.364,34.53,125.703,2092084.0,88500.0,1222324.0,33.141666666666666,5.092,164.429,6.926648853040936,0.9406295764008277,6.421663413789293
path,balanced,17800,50000,7469.0,42531.0,38.284,4.582,166.622,0.755,566.658,36.829,131.423,2105384.0,89000.0,1229224.0,36.159,4.653666666666667,167.67333333333335,2.997691778685724,0.38256807673057774,9.4489682681938
path,balanced,17900,50000,7414.0,42586.0,38.37,4.633,163.615,0.782,578.342,36.388,137.446,2118684.0,89500.0,1236124.0,36.550666666666665,4.530666666666666,164.83766666666668,3.122179740715344,0.3741474753801414,3.314674393259981
path,balanced,18000,50000,7414.0,42586.0,40.748,4.186,167.434,0.842,612.428,39.832,146.311,2131984.0,90000.0,1243024.0,40.919000000000004,4.185333333333333,171.22400000000002,1.9655856633583824,0.02800595174839309,7.185453291198818
path,balanced,18100,50000,7494.0,42506.0,38.798,4.079,176.239,0.998,601.702,42.917,148.775,2145284.0,90500.0,1249924.0,44.834,4.037,181.10766666666666,3.7832217751540838,0.09707213812418032,17.617978667637587
path,balanced,18200,50000,7418.0,42582.0,40.986,4.327,173.262,0.832,611.588,41.704,141.333,2158584.0,91000.0,1256824.0,39.73166666666666,4.391333333333333,173.58833333333334,3.441326827450907,0.42516624199639025,6.8463355405160735
path,balanced,18300,50000,7578.0,42422.0,42.478,4.533,173.564,0.804,600.455,39.112,137.767,2171884.0,91500.0,1263724.0,38.82933333333333,4.397,170.63633333333334,1.1698980012519622,0.3167143823699835,11.648774799665993
path,balanced,18400,50000,7544.0,42456.0,42.373,5.97,178.371,1.188,581.452,29.876,100.202,2185184.0,92000.0,1270624.0,32.418,5.614666666666667,175.80100000000002,7.191247388318661,1.2999482040963528,5.767730576231863
path,balanced,18500,50000,7514.0,42486.0,52.922,6.243,167.088,0.791,603.248,26.487,96.616,2198484.0,92500.0,1277524.0,29.802666666666667,6.291333333333333,175.24066666666667,9.084259812077889,2.146908086838683,15.653699924724938
path,balanced,18600,50000,7571.0,42429.0,41.267,4.251,171.856,0.837,598.474,39.646,139.677,2211784.0,93000.0,1284424.0,39.818999999999996,4.376333333333333,173.545,3.6625656308112755,0.3209132800825375,6.03737086818427
path,balanced,18700,50000,7477.0,42523.0,46.043,4.905,180.27,0.817,597.912,37.416,144.082,2225084.0,93500.0,1291324.0,35.51833333333334,5.271333333333334,179.155,9.022436829002094,1.3425238669510995,5.005522050695602
path,balanced,18800,50000,7461.0,42539.0,43.535,5.007,180.957,0.859,614.161,37.338,116.904,3096576.0,94000.0,1298224.0,37.722,4.851666666666667,180.971,4.5990391387767104,0.6696509040786347,5.958012336341708
path,balanced,18900,50000,7484.0,42516.0,44.808,5.115,182.59,0.972,618.124,35.695,121.786,2251684.0,94500.0,1305124.0,35.760333333333335,5.056666666666667,178.246,4.484356958732582,0.8639782018855181,9.1455807907426
path,balanced,19000,50000,7425.0,42575.0,45.331,5.424,184.477,0.998,593.938,34.979,117.553,2264984.0,95000.0,1312024.0,36.20133333333333,5.383,185.01200000000003,9.947982023170999,1.4909228685616167,4.470573900518806
path,balanced,19100,50000,7488.0,42512.0,43.819,4.185,181.312,0.85,625.071,43.322,149.353,2278284.0,95500.0,1318924.0,39.601,4.356,171.0536666666667,6.950647667663784,0.31277947502993203,19.14194431956518
path,balanced,19200,50000,7537.0,42463.0,44.495,4.36,181.293,0.842,620.648,41.91,143.476,548864.0,96000.0,1325824.0,41.858333333333334,4.361666666666667,182.587,1.3712302262323903,0.03652852766446164,6.9075091748038995
path,balanced,19300,50000,7448.0,42552.0,43.384,4.447,183.918,0.832,612.728,40.008,134.149,2304884.0,96500.0,1332724.0,39.96233333333333,4.547666666666667,181.511,1.781938925253425,0.23850436753513235,5.6417234069032585
path,balanced,19400,50000,7468.0,42532.0,41.989,4.409,181.774,0.849,616.195,41.23,139.738,2318184.0,97000.0,1339624.0,40.59033333333333,4.514,182.83466666666666,1.4587769991788768,0.39413322620657076,9.324355277086628
path,balanced,19500,50000,7494.0,42506.0,52.939,5.401,184.886,0.896,604.584,34.005,110.138,2331484.0,97500.0,1346524.0,35.196000000000005,5.442,188.04733333333334,6.47320253043268,0.8262632752337478,6.553292098886873
path,balanced,19600,50000,7528.0,42472.0,51.876,4.669,176.804,1.035,648.847,37.559,137.488,2344784.0,98000.0,1353424.0,38.07266666666667,4.654,177.001,2.7813055088093686,0.3227615218702504,14.682491239568304
path,balanced,19700,50000,7511.0,42489.0,42.093,4.491,179.066,0.863,632.978,33.247,138.68,475136.0,98500.0,1360324.0,32.425999999999995,5.825333333333333,174.36433333333335,9.613827905678361,2.474846729260891,23.058845685188437
path,balanced,19800,50000,7602.0,42398.0,42.401,5.03,178.602,0.93,599.34,34.801,121.555,2371384.0,99000.0,1367224.0,33.974,4.950333333333333,166.45766666666668,8.031497182966575,0.6163735339332256,33.506900876287176
path,balanced,19900,50000,7501.0,42499.0,47.115,4.323,191.055,0.882,616.758,44.682,142.482,2384684.0,99500.0,1374124.0,39.077333333333335,5.128,191.06333333333336,9.738760975264428,1.4351965022253923,2.241511617934054
path,balanced,20000,50000,7467.0,42533.0,49.452,6.291,195.538,0.847,633.515,32.019,101.245,2397984.0,100000.0,1381024.0,34.26,5.928,193.769,8.819681003301652,1.5869489594816841,8.67091177443296
path,balanced,20100,50000,7507.0,42493.0,44.345,4.614,182.928,1.067,658.199,40.148,133.107,2411284.0,100500.0,1387924.0,39.97933333333334,4.634333333333333,185.11266666666666,2.2178154416752807,0.301015503476704,12.467393686466027
path,balanced,20200,50000,7562.0,42438.0,50.121,4.357,179.577,0.856,634.457,41.063,140.157,2424584.0,101000.0,1394824.0,39.579,4.726333333333334,184.4226666666667,6.2985115702045045,0.6676086678087193,10.157859731918611
path,balanced,20300,50000,7416.0,42584.0,49.815,4.401,189.291,1.342,647.938,44.188,149.098,2437884.0,101500.0,1401724.0,38.957,4.828,180.42499999999998,11.096363863897038,1.0366961946491362,19.99776717536236
path,balanced,20400,50000,7436.0,42564.0,49.745,4.523,185.15,0.903,625.277,40.935,137.575,2451184.0,102000.0,1408624.0,39.68533333333334,4.973333333333334,195.14000000000001,3.59620916151068,0.9365641106370315,17.685607142532604
path,balanced,20500,50000,7491.0,42509.0,46.3,4.704,199.977,1.09,642.324,39.362,137.822,548864.0,102500.0,1415524.0,40.23733333333333,4.87,195.32233333333332,3.5811529335303938,0.4496031583518955,15.335287976863462
path,balanced,20600,50000,7461.0,42539.0,45.866,4.43,190.789,0.879,650.128,43.312,139.67,2477784.0,103000.0,1422424.0,41.814,4.598333333333334,192.511,2.9991030325749075,0.35483000624712324,23.492381488474102
